href,restaurantName,tags,address,schedule,latitude,longitude
https://www.ubereats.com/mx/store/green-pizza-vista-hermosa/8k7dhcTARSa2PEGmsdjk5g,Green Pizza Vista Hermosa,"4.7 xStar (1,500+) • Pizza • Ensaladas • Vegana • Vegetariana • Italiana • $$$$ • Información","Av Noche de Paz 14, Huizachito

Ciudad de México, Ciudad de México",Domingo - Martes1:00 p.m. - 9:00 p.m.Miércoles - Sábado1:00 p.m. - 9:30 p.m.,19.3726518,-99.2780761
https://www.ubereats.com/mx/store/jin-san-santa-fe/Hgfba-VoSICFYxhodzzdkg,Jin San (Santa Fe),"4.7 xStar (1,500+) • Sushi • Gourmet • Especialidades • Premium • $$$$ • Información","Av. Javier Barros Sierra 540

Mexico City, Ciudad de México",Domingo1:00 p.m. - 5:30 p.m.Lunes - Sábado1:00 p.m. - 9:00 p.m.,19.3644202,-99.2593367
https://www.ubereats.com/mx/store/altana-tamaleria-mexico-city/2Hol2YmXT6qDWxdqe7vHdQ,Altana Tamaleria (Mexico City),4.7 xStar (290+) • Mexicana • Tamales • Postres • $ • Información,"Prolongación Juárez 226

Cuajimalpa de Morelos, DF",Domingo7:30 a.m. - 12:15 p.m. • MenúLunes - Viernes7:30 a.m. - 11:30 a.m. • Menú5:30 p.m. - 9:00 p.m. • MenúSábado7:30 a.m. - 11:30 a.m. • Menú,19.3523285,-99.2879518
https://www.ubereats.com/mx/store/mazarina-av-santa-fe-483-mexico-city/f2tV5OL_QrW2LUtSM1TBtA,Mazarina av. Santa Fe 483 (Mexico City),5.0 xStar (5) • Panadería • Café • Información,"Av. Santa Fe 483, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos

Ciudad de México, DF",Domingo8:30 a.m. - 7:30 p.m.Lunes - Viernes7:30 a.m. - 9:30 p.m.Sábado8:30 a.m. - 7:30 p.m.,19.3594333,-99.27166
https://www.ubereats.com/mx/store/tortas-del-barrio-el-yaqui-mexico-city/CNnVEQtBU8KpLWqwY7B_Bw,Tortas del Barrio El Yaqui (Mexico City),3.5 xStar (63) • Mexicana • Latinoamericana • Mexicana • Información,"Calle San José de los Cedros sin numero

Ciudad de México, LATAM",Todos los días8:00 a.m. - 4:30 a.m.,19.363465033830124,-99.28705743383921
https://www.ubereats.com/mx/store/cassava-roots-santa-fe/T4dkSGYzQe61XX14uI1NSQ,Cassava Roots (Santa Fe),"4.7 xStar (2,000+) • Café y té • Desayuno y brunch • Café • $ • Información","Vasco de Quiroga 3800, Santa Fe, Contadero

Mexico City, Cdmx",Todos los días12:00 p.m. - 9:00 p.m.,19.361160052392908,-99.27356724551544
https://www.ubereats.com/mx/store/tacos-chidos-vicente-villada-mexico-city/RSQJ0bR1VSu8bMhxFQb8PA,Tacos Chidos Vicente Villada (Mexico City),4.0 xStar (96) • Mexicana • Latinoamericana • Mexicana • Información,"Calle Tlaxpana 21

Nezahualcóyotl, EM",Domingo3:15 a.m. - 4:15 a.m.Lunes - Sábado,19.3837,-99.0135028
https://www.ubereats.com/mx/store/sushi-igaku/XNKM0SxtT8aXQnkmx7PTag,Sushi Igaku,4.1 xStar (30) • Japonesa • Sushi • Información,"Calle 12 99

Los Reyes Acaquilpan, EM",Domingo12:00 p.m. - 5:45 p.m.Lunes - Viernes12:00 p.m. - 10:00 p.m.Sábado12:00 p.m. - 11:30 p.m.,19.3683006,-98.973317
https://www.ubereats.com/mx/store/elotes-y-esquites-din-din/yz_uuvTSSCqQx-r-RGgNfw,Elotes y esquites din din,4.4 xStar (800+) • Mexicana • Tacos • Tacos • $ • Información,"Churubusco, Metropolitana 3ra Secc, Nezahualcóyotl, Méx., Mexico

Mexico City,",Todos los días1:30 p.m. - 10:45 p.m.,19.3954819,-99.0194476
https://www.ubereats.com/mx/store/la-mal-querida/RNoqObfWVTOsxlh58xIzaQ,La Mal Querida,5.0 xStar (2) • Mexicana • Latinoamericana • Mexicana • Información,"Calle sur 4, 257 Agrícola Oriental

Iztacalco, DF",Domingo4:00 p.m. - 10:30 p.m. • Menú4:00 p.m. - 11:00 p.m. • MenúLunesMartes4:00 p.m. - 11:00 p.m. • MenúMiércoles4:00 p.m. - 11:00 p.m. • Menú4:00 p.m. - 11:00 p.m. • MenúJueves3:30 p.m. - 11:00 p.m. • Menú4:00 p.m. - 11:00 p.m. • MenúViernes4:00 p.m. - 11:00 p.m. • Menú3:15 p.m. - 11:30 p.m. • MenúSábado3:30 p.m. - 11:30 p.m. • Menú4:00 p.m. - 11:00 p.m. • Menú,19.402819163451788,-99.0716074267653
https://www.ubereats.com/mx/store/cheese-box-pantitlan/j-krHMVQWPSA2uktfiv5xA,Cheese Box (Pantitlán),3.9 xStar (20) • Botanas • Comida rápida • Postres • Bebidas • $ • Información,"C. José María Morelos 239

Nezahualcóyotl, LATAM",Todos los días1:30 p.m. - 10:00 p.m.,19.4039053,-99.0385796
https://www.ubereats.com/mx/store/pasteles-la-casa-de-canelita/VlsLaWH2RpeD3jGiKj4i5g,Pasteles La Casa De Canelita,4.7 xStar (140+) • Postres • Café y té • $ • Información,"2da Cerrada Manzanillo 19

Chimalhuacán, EM",Domingo - Viernes9:00 a.m. - 10:00 p.m.Sábado9:00 a.m. - 10:30 p.m.,19.38410047205763,-98.95883828478544
https://www.ubereats.com/mx/store/taqueria-elenita/JGcLQOrSSFqjKYOXtSUBbw,Taqueria Elenita,"4.5 xStar (1,000+) • Mexicana • $ • Información","Calle malinche col Vicente villada cp.57710

Nezahualcóyotl, Mexico",Domingo - Lunes12:00 p.m. - 10:00 p.m.MartesMiércoles - Sábado12:00 p.m. - 10:00 p.m.,19.38503433528807,-99.007326666957
https://www.ubereats.com/mx/store/pizzeria-y-torteria-%22el-rey%22-mexico-city/BDgf5uPMRq2aXiMHrYbSkQ,"PIZZERIA Y TORTERIA ""EL REY"" (Mexico City)",3.7 xStar (11) • Pizza • Americana • Italiana • Comida rápida • Ambiente familiar • To Share • Información,"Calle Indio Triste 100

Nezahualcóyotl, EM",Todos los días2:00 p.m. - 11:00 p.m. • TORTAS EL REY2:00 p.m. - 11:00 p.m. • PIZZERIA EL REY,19.39000903763487,-99.02783501365268
https://www.ubereats.com/mx/store/taqueria-de-alva/LDvZFdzsRheiFLrgKxcDAA,Taqueria de Alva,"4.6 xStar (1,500+) • Mexicana • Comida económica • $ • Información","Calle 77, Puebla Ciudad de México, CDMX, Mexico

Mexico City,",Todos los días2:00 p.m. - 1:00 a.m.,19.4090556,-99.080691
https://www.ubereats.com/mx/store/la-barulera-los-reyes/73oeKGsCUAeQiSCiyKd5ig,La Barulera (Los Reyes), • Americana • Botanas • Bebidas • Adult • $ • Información,"Calle 7 & Avenida Texcoco

Los Reyes Acaquilpan, LATAM",Todos los días1:00 p.m. - 10:00 p.m.,19.361789175455925,-98.97954282699831
https://www.ubereats.com/mx/store/cloes-pizza-mexico-city/OHgqRb62ToCXq3XiKNQHOw,Cloe's Pizza (Mexico City),5.0 xStar (9) • Pizza • Americana • Italiana • Americana contemporánea • Americana tradicional • Latinoamericana • Sudamericana • Comfort Food • Comida reconfortante • Ambiente familiar • Family Meals • Comida rápida • Hamburguesas • Hamburguesas • Perros calientes • Group Friendly • Apto para niños • Información,"Calle 15 de Septiembre 3

Iztapalapa, DF",Domingo3:00 p.m. - 10:00 p.m.Lunes - Miércoles3:00 p.m. - 11:45 p.m.Jueves3:30 p.m. - 11:45 p.m.Viernes - Sábado3:00 p.m. - 11:45 p.m.,19.355997393704506,-98.99546933229908
https://www.ubereats.com/mx/store/gohan%26fisshu/GnS6bAqwSeOTZD9g35C5Bw,Gohan&Fisshu,"4.8 xStar (3,000+) • Sushi • Asiática • Japonesa • Especialidades • $$$ • Información","Av. Adolfo Lopez Mateos 379, Evolucion,Primer Piso (Glorieta De Colon)

Mexico City, Mexico",Domingo12:00 p.m. - 10:00 p.m.Lunes - Sábado12:00 p.m. - 11:00 p.m.,19.403631,-99.0263645
https://www.ubereats.com/mx/store/las-especialitas-matriz-mexico-city/_Fl9vsYCVS6obB8L8dKvsA,Las Especialitas Matriz (Mexico City),4.1 xStar (56) • Alitas • Americana • Comida rápida • Hamburguesas • Información,"F. Argandar AGPTO A4, CASA 8, Ermita Zaragoza

Ciudad de México, LATAM",Domingo3:00 p.m. - 11:59 p.m.Lunes - Viernes4:00 p.m. - 11:59 p.m.Sábado2:00 p.m. - 1:00 a.m.,19.36661137848121,-99.00278714172755
https://www.ubereats.com/mx/store/neza-burguer/X6J64RoFTuSW8SOZzpdmOQ,Neza Burguer,4.6 xStar (320+) • Americana • Sándwiches • Comida económica • Hamburguesas • $ • Información,"Calle de Churubusco 366

Mexico City, Mexico City",Domingo4:00 p.m. - 11:00 p.m.Lunes - MiércolesJueves - Sábado4:00 p.m. - 11:00 p.m.,19.3987808,-99.017803
https://www.ubereats.com/mx/store/tacos-la-53mexico-city/iANLqPONTj2AeDzxFW0ZSg,Tacos La 53 (Mexico City), • Tacos • Mexicana • Latinoamericana • Información,"Sur 26 A 41

Iztacalco, DF",Domingo1:00 p.m. - 11:45 p.m.Lunes - Jueves1:00 p.m. - 1:00 a.m.Viernes1:00 p.m. - 11:45 p.m.Sábado1:00 p.m. - 1:00 a.m.,19.38589,-99.06711
https://www.ubereats.com/mx/store/ensaladas-y-antojitos-mexicanos-palmas-mexico-city/V2Z09HwkVk-TS_4tHuOVqQ,Ensaladas y Antojitos Mexicanos Palmas (Mexico City),5.0 xStar (4) • Ensaladas • Pollo • Green Grocer (Fruit & Vegetables) • Información,"Calle palmas, manzana #12 lote #14, fraccionamiento floresta los reyes acuaqiilpan la paz estado de México

Benito Juárez, DF",Todos los días12:00 p.m. - 10:00 p.m.,19.3642291,-98.98832
https://www.ubereats.com/mx/store/tortas-pa-la-banda-vicente-villada-mexico-city/CIqlGSuZV1CfBbMZD4hS4A,Tortas Pa La Banda Vicente Villada (Mexico City),3.5 xStar (14) • Mexicana • Latinoamericana • Mexicana • Información,"Calle Tlaxpana 21

Nezahualcóyotl, EM",Domingo3:15 a.m. - 4:15 a.m.Lunes - Sábado,19.3836673,-99.0135235
https://www.ubereats.com/mx/store/super-hamburguesas-jefe-de-jefes/MRlWgpCCVuu-guZ1VaPGJQ,Super hamburguesas JEFE DE JEFES,4.5 xStar (390+) • Latinoamericana • Mexicana • Vegetariana • $ • Información,"Calle del Vergelito 54

Nezahualcoyotl, Estado de México",Domingo3:00 p.m. - 1:30 a.m.Lunes - Jueves4:00 p.m. - 1:30 a.m.Viernes3:00 p.m. - 1:30 a.m.Sábado,19.4015431,-99.0109334
https://www.ubereats.com/mx/store/los-bombis/GbKYb7vLUdWQ2i29V5DevA,Los Bombis,4.7 xStar (220+) • Café y té • Desayuno y brunch • Café • $$ • Información,"Calle Organillero 241

Nezahualcóyotl, Estado de Mexico",Domingo3:30 p.m. - 10:10 p.m.Lunes - MartesMiércoles3:30 p.m. - 10:05 p.m.Jueves - Viernes3:30 p.m. - 10:10 p.m.Sábado3:30 p.m. - 10:00 p.m.,19.4010707,-98.9906719
https://www.ubereats.com/mx/store/sushi-yudoku-mexico-city/jSa3aX9sRAeg9wvkbP-dig,SUSHI YUDOKU (Mexico City),3.8 xStar (130+) • Japonesa • Sushi • Asiática • Información,"Avenida Texcoco 9

Los Reyes Acaquilpan, EM",Domingo12:00 p.m. - 11:59 p.m.Lunes - Jueves12:00 p.m. - 11:00 p.m.Viernes - Sábado12:00 p.m. - 11:59 p.m.,19.362226998731803,-98.97791620774862
https://www.ubereats.com/mx/store/boos-coffee-mexico-city/djtPQZjRX12JoFQzm5-bzA,BOO'S COFFEE (Mexico City),4.3 xStar (25) • Café y té • Americana • Desayuno y brunch • Información,"Reforma Politica N°14 Reforma Politica chimalpark

Ciudad de México, LATAM",Domingo7:30 a.m. - 9:30 p.m. • Cafe y postres6:30 a.m. - 10:00 p.m. • De temporadaLunes - Viernes6:30 a.m. - 10:00 p.m. • Cafe y postres6:30 a.m. - 10:00 p.m. • De temporadaSábado7:00 a.m. - 9:30 p.m. • Cafe y postres6:30 a.m. - 10:00 p.m. • De temporada,19.342710809562977,-99.03318291070515
https://www.ubereats.com/mx/store/la-moncheria-mexico/ddZXnlVxXAuF0k-w3AddcQ,La Moncheria (Mexico),4.0 xStar (23) • Postres • Café y té • Crepe • Información,"Calle Miguel Hidalgo 64

Nezahualcoyotl, LATAM",Domingo6:00 p.m. - 11:00 p.m.Lunes - MiércolesJueves6:00 p.m. - 11:00 p.m.Viernes7:00 p.m. - 11:59 p.m.Sábado6:00 p.m. - 11:00 p.m.,19.3702867,-98.99093
https://www.ubereats.com/mx/store/aliburguer/v_qaZ0BxRjCcBoFWyXV3cQ,Ali'burguer,4.5 xStar (430+) • Alitas • Americana • Comida rápida • Pollo • Pollo • $ • Información,"Churubusco 366, Evolucion Nezahualcóyotl, Méx., México

Mexico City,",Domingo4:00 p.m. - 11:00 p.m.Lunes - MiércolesJueves - Sábado4:00 p.m. - 11:00 p.m.,19.3987544,-99.0177999
https://www.ubereats.com/mx/store/l%C3%A6kre-mote/C-V7CWXbSuuLqx19e7o3jQ,LÆKRE MÖTE,4.7 xStar (58) • Panadería • Ensaladas • Café y té • $$$ • Información,"LIC. JUAN C. DORIA No.58

Ciudad de México, DF",DomingoLunes - Viernes8:00 a.m. - 10:00 p.m.Sábado10:00 a.m. - 10:00 p.m.,19.3914625,-99.042054
https://www.ubereats.com/mx/store/el-pollito-de-iztacalco/1QSN6gevTlKIyfumlre0Ug,El Pollito de Iztacalco ,"4.7 xStar (10,000+) • Mexicana • Exclusivo de Uber Eats • Pollo • Pollo • $$ • Información","Av Ferrocarril de Río Frio Mz 16 Lt6

, DF",Domingo8:00 a.m. - 7:30 p.m.Lunes - Jueves9:00 a.m. - 7:30 p.m.Viernes - Sábado8:00 a.m. - 7:30 p.m.,19.3934261,-99.0854972
https://www.ubereats.com/mx/store/jochos-y-boneless/ApjdEs9RR86LqAfiJZT7EA,Jochos y Boneless,4.6 xStar (50) • Café • Bebidas • Botanas • $ • Información,"Oriente 116 2851

Iztacalco, DF",Domingo6:00 p.m. - 9:30 p.m.Lunes - MartesMiércoles - Sábado5:30 p.m. - 11:00 p.m.,19.3886,-99.0972629
https://www.ubereats.com/mx/store/rocka-shakes/RBTd1B8aT1WO9hAQK5X8dQ,Rocka Shakes,"4.6 xStar (1,000+) • Hamburguesas • $$$ • Información","Canal Río Churubusco 1635

Iztapalapa, CMX",Todos los días1:00 p.m. - 9:00 p.m.,19.3752719,-99.0955183
https://www.ubereats.com/mx/store/pollo-fiel-valle/MHJje4lVWTeMKPAc_nvgvQ,Pollo fiel valle,4.6 xStar (310+) • Comida reconfortante • Americana • Alitas • $ • Información,"AV.HERMENEGILDO GALEANA MZ 1287 LT 1

Valle de Chalco Solidaridad, EM",Domingo10:00 a.m. - 6:00 p.m.Lunes8:00 a.m. - 6:00 p.m.Martes - Sábado10:00 a.m. - 6:00 p.m.,19.29657508076202,-98.94946865737438
https://www.ubereats.com/mx/store/xiang-long/IgkI4VrPX6eJ-ETKVfQgUQ,XIANG LONG,4.6 xStar (600+) • Asiática fusión • Asiática • Coreana • $ • Información,"Guerrero 47

Chalco, LATAM",Todos los días11:00 a.m. - 7:30 p.m.,19.2622783,-98.8952527
https://www.ubereats.com/mx/store/sushi-seijin/Otdw2KPhWJGIhz21xpONiQ,Sushi Seijin,4.4 xStar (31) • Sushi • Brochetas japonesas • Japonesa • Información,"Casuarinas 96B

Ixtapaluca, LATAM",Domingo - MiércolesJueves - Viernes1:00 p.m. - 10:00 p.m.Sábado,19.3223777,-98.9349185
https://www.ubereats.com/mx/store/chi-la-queria/pPAYNQdAVJSfcQD7QivqeA,Chi-la quería,4.3 xStar (100+) • Mexicana • Latinoamericana • Mexicana • Información,"Calle 6 Sur 6

Xico, Mexico",Domingo - Lunes9:00 a.m. - 7:45 p.m.MartesMiércoles - Sábado9:00 a.m. - 7:45 p.m.,19.2822843,-98.9335591
https://www.ubereats.com/mx/store/ke-fresa-mexico-city/p6X_pCakWc6uNZmhiPrQRg,Ke Fresa  (Mexico City),4.5 xStar (110+) • Postres • Información,"Calle 22 Norte & Avenida Cuauhtémoc

Xico, EM",Todos los días2:30 p.m. - 10:00 p.m.,19.29957773368252,-98.94882834904232
https://www.ubereats.com/mx/store/comida-casera-mash-allah/AJBptfGnUX6A70fRmljnfw,Comida Casera Mash Allah,4.8 xStar (40) • Mexicana • Latinoamericana • Mexicana • Información,"Calle Doce Rosas 23

Chalco de Díaz Covarrubias, EM",DomingoLunes - Viernes9:00 a.m. - 12:30 p.m. • DESAYUNOS12:30 p.m. - 6:00 p.m. • COMIDA9:30 a.m. - 5:00 p.m. • ALMUERZOSSábado9:00 a.m. - 12:30 p.m. • DESAYUNOS9:30 a.m. - 12:30 p.m. • ALMUERZOS,19.262848012447545,-98.91109320911352
https://www.ubereats.com/mx/store/ikikai-sushi/XNWSg3LjQ_-LPXDywsYmsQ,Ikikai Sushi,4.6 xStar (180+) • Asiática fusión • Asiática • Coreana • $$$ • Información,"Privada Ojo de Agua 6

Ixtapaluca, EM",Domingo1:00 p.m. - 9:00 p.m.Lunes - Viernes3:00 p.m. - 9:00 p.m.Sábado1:00 p.m. - 9:00 p.m.,19.3032273,-98.9204779
https://www.ubereats.com/mx/store/alpes-pizzas-mexico-city/tZPJyy5tVyuyfnail6qxfw,Alpes Pizzas (Mexico City),4.6 xStar (380+) • Pizza • Americana • Italiana • $$$ • Información,"calle chimalpopoca 12, citlamina, ixtapaluca Edo Mex

Ixtapaluca, LATAM",Todos los días12:00 p.m. - 9:30 p.m.,19.3254255,-98.9419673
https://www.ubereats.com/mx/store/texas-birria-mexico-city/RZajiwJ4QjmtAJHsFuCoxA,,,,,,
https://www.ubereats.com/mx/store/tacos-y-tortas-dragon-mexico-city/uPNqXllGUH2itbDRMVIkGg,Tacos Y Tortas Dragón (Mexico City),4.0 xStar (79) • Tacos • Mexicana • Comida rápida • Bebidas • Postres • Postres • Hamburguesas • Hamburguesas • Perros calientes • Pizza • Burritos • Café • Cafeterías • Café y té • Información,"Paseo de Los Volcanes

San Buenaventura, LATAM",Domingo - Lunes5:45 p.m. - 11:59 p.m.MartesMiércoles - Sábado5:45 p.m. - 11:59 p.m.,19.305416263410166,-98.85200327514453
https://www.ubereats.com/mx/store/hamburguesas-las-caprichosas-mexico-city/GrPOKsqfTwWjjK-U79-akA,HAMBURGUESAS LAS CAPRICHOSAS 🍔😋 (Mexico City),4.7 xStar (9) • Hamburguesas • Mexicana • Americana • Comida rápida • Group Friendly • Aus Burger • Información,"Calle Justicia 18

Ixtapaluca, EM",Todos los días5:00 p.m. - 9:00 p.m.,19.32038,-98.9117
https://www.ubereats.com/mx/store/el-pez-fayr-mexico-city/o87-jD_5Txm0Jev97UejVA,El PEZ FAYR (Mexico City),4.1 xStar (15) • Fried Foods • Pescados y mariscos • Tacos • Información,"Av. Anahuac #603 Col. Santa Cruz

Valle de Chalco Solidaridad, EM",Domingo10:30 a.m. - 6:30 p.m.Lunes - Viernes11:30 a.m. - 6:30 p.m.Sábado10:30 a.m. - 6:30 p.m.,19.281467039167115,-98.93768928651421
https://www.ubereats.com/mx/store/la-casita-del-pozole-3/6_OMPMp2SMq2y2i_BAiRHQ,La Casita del Pozole 3,4.8 xStar (170+) • Mexicana • Tacos • Tacos • $ • Información,"Valle de Chalco Solidaridad, EM",Todos los días12:00 p.m. - 11:00 p.m.,19.2882706,-98.9394285
https://www.ubereats.com/mx/store/central-de-alitas/cHLYl2HHWS2kkHJAL58UuQ,Central de Alitas,4.5 xStar (320+) • Alitas • Americana • Comida rápida • $$ • Información,"Av. Cuauhtémoc Pte. 872

,",Domingo - Jueves2:15 p.m. - 9:30 p.m.Viernes - Sábado2:15 p.m. - 10:40 p.m.,19.2709185,-98.891426
https://www.ubereats.com/mx/store/super-tortas-gigantes-las-verdaderas-agraristas/qKKT9sJtWIu0qqs5tTX9aw,Super Tortas Gigantes Las Verdaderas (agraristas),4.9 xStar (9) • Mexicana • Mexicana • Sol de mexico • Tex-Mex • Ambiente familiar • Carne • Pollo • Pollo • Información,"Calle Adolfo López Mateos 16

Chalco de Díaz Covarrubias, LATAM",Domingo2:00 p.m. - 10:00 p.m.Lunes - Sábado10:00 a.m. - 10:00 p.m.,19.284699109788896,-98.89789227790997
https://www.ubereats.com/mx/store/tortas-gigantes-sur-12-ixtapaluca-mexico-city/_fBfLcjBRvavbAUUZoJqTw,Tortas Gigantes Sur 12 Ixtapaluca (Mexico City),"4.7 xStar (2,000+) • Tacos • Comida rápida • Parrilla • $$$ • Información","Carretera Federal Mexico Cuautla

Ixtapaluca, EM",Todos los días9:00 a.m. - 3:30 a.m.,19.3000974,-98.8846493
https://www.ubereats.com/mx/store/hamburguesas-crazy-mexico-city/qKaV5ZuYXy2f_ZuBeRFoAA,,,,,,
https://www.ubereats.com/mx/store/wings-army-valle-de-chalco/GxoarohkUdmXa3BHehuhBA,Wings Army Valle De Chalco, • Hamburguesas • Americana • Sándwiches • Información,"Avenida Ingenieros 370 Int SB Anda 02, El Agostadero

Valle de Chalco Solidaridad, LATAM",Domingo - Jueves12:00 p.m. - 10:45 p.m.Viernes - Sábado12:00 p.m. - 11:45 p.m.,19.298569637576623,-98.95208959971889
https://www.ubereats.com/mx/store/la-gloria-del-chilaquil-ixtapaluca/rMeMep9kXES5a1fe64t2fA,La Gloria Del Chilaquil (Ixtapaluca),3.5 xStar (83) • Mexicana • Latinoamericana • Mexicana • $$$ • Información,"Privada Manzanos 1

Ixtapaluca, Edomex",Todos los días8:30 a.m. - 10:00 p.m.,19.3236933,-98.9336871
https://www.ubereats.com/mx/store/burritos-los-reyes-ixtapaluca/z4K7r_K0Upq7gtgMDSY2_g,Burritos Los Reyes (Ixtapaluca),3.3 xStar (110+) • Mexicana • Latinoamericana • Mexicana • $$$$ • Información,"Calle Manzanos MZ 1 Lote 25

,",Todos los días8:30 a.m. - 10:00 p.m.,19.323678,-98.9336801
https://www.ubereats.com/mx/store/pasta-y-pasta-xico/w0v4OHpHWnuOJZawmRXjsQ,Pasta Y Pasta (Xico),4.3 xStar (82) • Italiana • Pasta • Comida reconfortante • Pollo • Empanadas • Información,"Calle 13 Norte 6

Xico, LATAM",Domingo - Viernes7:00 a.m. - 11:50 p.m.Sábado7:00 a.m. - 2:00 a.m.,19.286237221983065,-98.93007284792343
https://www.ubereats.com/mx/store/lucas-hot-family/K1fOZQbsWza1FUO0M0JnmA,Lucas Hot Family, • Hamburguesas • Alitas • Carne • Botanas • Perros calientes • Tacos • Burritos • Información,"PONIENTE 6 A MZ59 LT29 A SAN MIGUEL XICO VALLE DE CHALCO

Valle de Chalco Solidaridad, LATAM",Todos los días3:00 p.m. - 11:59 p.m.,19.273761515260453,-98.9492003180681
https://www.ubereats.com/mx/store/el-charifaz-mexico-city/uoDyonFJQFmhCu1wp0Qfqw,El Charifaz (Mexico City),4.2 xStar (33) • Mexicana • Latinoamericana • Mexicana • Información,"Calle Acero 27

Chalco de Díaz Covarrubias, EM",Domingo8:00 a.m. - 11:30 p.m. • MenúLunes - Jueves9:00 a.m. - 10:00 p.m. • Menú9:00 a.m. - 10:00 p.m. • MenúViernes9:00 a.m. - 10:30 p.m. • MenúSábado8:00 a.m. - 11:00 p.m. • Menú,19.2822731,-98.89536
https://www.ubereats.com/mx/store/tortas-cremeria-chalco/nVkZ5CqYXleu5HVUMqXfQQ,Tortas Cremeria Chalco,4.7 xStar (96) • Mexicana • Latinoamericana • Mexicana • Empanadas • Hamburguesas • Hamburguesas • Hawaiana • Información,"AV CUAUHTEMOC Y RIVAPALACIO, EXT. SN, COL. CHALCO DE DIAZ COBARRUBIAS CENTRO, DEL. CHALCO

Chalco, LATAM",Todos los días8:00 a.m. - 9:00 p.m.,19.2614165,-98.8979727
https://www.ubereats.com/mx/store/fustino-s-mexico-city/clMHeV3zQf63zdNLwl2-xQ,FUSTINO¨S (Mexico City),4.8 xStar (200+) • Mexicana • Latinoamericana • Italiana • Información,"Cerrada De Camino Ancho LT 134 CS A

Ixtapaluca, EM",Domingo2:00 p.m. - 8:00 p.m.Lunes1:00 p.m. - 11:59 p.m.Martes9:00 a.m. - 11:59 p.m.MiércolesJueves - Sábado9:00 a.m. - 11:59 p.m.,19.31123098482396,-98.85992966631439
https://www.ubereats.com/mx/store/yukapioca-sendero-ixtapaluca/dVq63CqiWZqc5VuanMBFdg,Yukapioca Sendero Ixtapaluca,4.7 xStar (140+) • Té de tapioca • Jugos y smoothies • Postres • Asiática • Bebidas • $$ • Información,"Carr Federal México-Cuautla 1, Hacienda Las Palmas I y II, Plaza Sendero Local Yukapioca

Ixtapaluca, LATAM",Todos los días11:00 a.m. - 9:00 p.m.,19.2967355,-98.8802355
https://www.ubereats.com/mx/store/chicharron-en-barril-al-estilo-colombiano/O-aXbpisWba1hpiP6eyoFw,Chicharrón en Barril al  estilo colombiano,4.4 xStar (600+) • Americana • Carne • Asado • Arepas • Colombiana • Hamburguesas • Información,"Avenida Victoria Oriente & Xocotitlán

Gustavo A Madero, CDMX",Domingo - Lunes10:30 a.m. - 8:00 p.m.MartesMiércoles - Sábado10:30 a.m. - 8:00 p.m.,19.468708125176484,-99.10826350712642
https://www.ubereats.com/mx/store/cassava-roots-parque-tepeyac/EZEADLK7Uwen9nJVafsCIA,Cassava Roots (Parque Tepeyac),4.7 xStar (700+) • Té de tapioca • $$ • Información,"Avenida Ingeniero Eduardo Molina 6730 (Local 66)

Gustavo A Madero, LATAM",Todos los días10:00 a.m. - 9:30 p.m.,19.4774398,-99.0993896
https://www.ubereats.com/mx/store/noreste-grill-393-parque-tepeyac/KRvcTfxNU-Kn1cVaAO8Ivw,Noreste Grill 393 (Parque Tepeyac),4.5 xStar (87) • Mexicana • Latinoamericana • Mexicana • Información,"Av. Ing. Eduardo Molina NO. 6730, colonia granjas Modernas, Gustavo A. Madero, CDMX 7460

Gustavo A Madero, LATAM",Domingo12:00 p.m. - 9:00 p.m.Lunes - Jueves12:00 p.m. - 10:00 p.m.Viernes - Sábado12:00 p.m. - 11:00 p.m.,19.4773044,-99.099492
https://www.ubereats.com/mx/store/johnny-rockets-parque-tepeyac/74yOW-QhWEWyONb9TJ0nDQ,Johnny Rockets (Parque Tepeyac),4.5 xStar (900+) • Hamburguesas • Americana • Alitas • $$$$ • Información,"Eduardo Molina 6730

Gustavo A Madero, LATAM",Domingo9:00 a.m. - 9:30 p.m.Lunes - Jueves12:00 p.m. - 9:30 p.m.Viernes - Sábado9:00 a.m. - 10:30 p.m.,19.4772163,-99.0992506
https://www.ubereats.com/mx/store/tacos-del-barrio-santa-maria-la-rivera-mexico-city/zf378w7cXceTQVqofoUfHQ,Tacos Del Barrio Santa María La Rivera (Mexico City),4.0 xStar (100+) • Mexicana • Latinoamericana • Mexicana • Información,"Sor Juana Inés de la Cruz #9 Col. Santa María Rivera

Ciudad de México, LATAM",Domingo3:15 a.m. - 4:15 a.m.Lunes - Sábado,19.44466116900761,-99.15464862770682
https://www.ubereats.com/mx/store/isidora-delicioso-verde-narvarte/JGXRnjRPXuefEfNrFJiXeg,,,,,,
https://www.ubereats.com/mx/store/auguri-express-mexico-city/-g6syvimTDijlgbzhKGG1A,AÜGURI EXPRESS (Mexico City),5.0 xStar (3) • Italiana • Pasta • Comida reconfortante • Información,"Calle Enrique Rébsamen 4, PB

Benito Juárez, DF",Domingo1:30 p.m. - 9:30 p.m.LunesMartes - Sábado2:15 p.m. - 10:30 p.m.,19.4030367,-99.1582833
